rowid,kepid,kepoi_name,kepler_name,koi_period,koi_ror,koi_srho,koi_prad,koi_sma,koi_teq,koi_insol,koi_dor,koi_count,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass
2690,8008067,K00316.01,Kepler-139 b,15.77111067,0.021029,1.0953700000000002,2.62,0.1242,752.0,75.61,24.33,3,5620.0,4.333,0.34,1.143,1.025
2691,8008067,K00316.02,Kepler-139 c,157.0659976,0.021105000000000002,2.62563,2.63,0.5749,350.0,3.53,150.72,3,5620.0,4.333,0.34,1.143,1.025
2693,3323887,K00377.02,Kepler-9 c,38.90787517,0.076413,2.00529,7.98,0.2273,523.0,17.66,54.34,3,5779.0,4.4910000000000005,0.12,0.956,1.034
2695,3323887,K00377.03,Kepler-9 d,1.59295975,0.014209000000000001,1.9534200000000002,1.48,0.027,1517.0,1251.43,6.399,3,5779.0,4.4910000000000005,0.12,0.956,1.034
2705,11572193,K03109.01,Kepler-1428 b,10.6761592,0.011448999999999999,0.74405,1.79,0.1059,1049.0,285.79,16.49,1,6460.0,4.2669999999999995,0.4,1.434,1.388
2706,11285870,K03110.01,Kepler-1429 b,4.48494315,0.010745999999999999,1.63772,1.23,0.055,1199.0,488.22,12.03,1,6217.0,4.437,-0.08,1.051,1.1
2708,8121310,K00317.01,Kepler-521 b,22.20809549,0.019714,0.50398,3.02,0.1699,803.0,98.36,23.5971,2,6336.0,4.266,0.34,1.403,1.324
2709,8156120,K00318.01,Kepler-522 b,38.5833679,0.040669,0.02329,8.56,0.2551,761.0,79.08,12.24,1,6273.0,4.04,0.44,1.927,1.486
2713,8753657,K00321.01,Kepler-406 b,2.426304127,0.013271999999999999,0.45332,1.41,0.0359,1302.0,679.12,5.21,2,5678.0,4.484,0.26,0.97,1.043
2718,3942670,K00392.01,Kepler-147 c,33.4160553,0.019214,0.02384,2.98,0.2102,689.0,53.18,11.21,2,6007.0,4.178,0.07,1.42,1.108
2719,3942670,K00392.02,Kepler-147 b,12.6119685,0.008559,0.15315,1.33,0.1098,953.0,194.9,10.88,2,6007.0,4.178,0.07,1.42,1.108
2721,10585738,K03032.01,Kepler-1415 b,0.636424848,0.013529,5.77265,1.31,0.0144,1846.0,2754.93,4.981,1,5343.0,4.538,0.44,0.885,0.988
2726,7676423,K03113.01,Kepler-1430 b,2.46050095,0.014909,3.3716,1.03,0.0304,969.0,208.54,10.26,1,4811.0,4.626,-0.58,0.634,0.62
2728,11714231,K03115.01,Kepler-1431 b,5.8660127,0.012764,0.49703,1.45,0.0648,1064.0,302.77,9.67,1,6020.0,4.427,0.02,1.04,1.051
2729,11720424,K03116.01,Kepler-1432 b,23.9107056,0.015991,1.3220100000000001,1.91,0.1696,709.0,59.76,34.2,1,6338.0,4.418,-0.1,1.091,1.137
2731,8753657,K00321.02,Kepler-406 c,4.62334491,0.007238,1.14429,0.77,0.0552,1050.0,287.25,10.89,2,5678.0,4.484,0.26,0.97,1.043
2733,9139084,K00323.01,Kepler-523 b,5.83599485,0.021244,5.84588,1.92,0.0606,884.0,144.5,21.91,1,5423.0,4.542,-0.06,0.828,0.872
2739,3353050,K00384.01,Kepler-541 b,5.0800579,0.014349,0.15353,3.95,0.0641,1673.0,1851.94,5.94,1,6049.0,3.7689999999999997,-0.04,2.52,1.359
2740,3446746,K00385.01,Kepler-542 b,13.14496741,0.016418000000000002,1.30088,1.59,0.1038,698.0,56.15,22.82,1,5411.0,4.477,0.0,0.888,0.862
2741,5695396,K00283.01,Kepler-131 b,16.09196369,0.019184,3.5669800000000005,2.13,0.1238,718.0,62.74,36.55,3,5680.0,4.414,0.12,1.016,0.978
2744,8051946,K03038.01,Kepler-1416 b,1.4951513,0.009063,0.01941,1.44,0.0257,1870.0,2880.38,1.319,1,5635.0,4.117,0.14,1.452,1.008
2745,5445681,K03039.01,Kepler-1417 b,20.3504704,0.009254,0.44314,1.01,0.1431,695.0,55.07,21.33,1,5952.0,4.41,-0.24,1.002,0.942
2749,11499192,K03120.01,Kepler-1433 b,4.13592927,0.011401,2.5854,1.43,0.0516,1226.0,535.42,13.27,1,5886.0,4.345,0.16,1.152,1.072
2750,12416661,K03122.01,Kepler-1434 b,8.05337912,0.0056689999999999996,0.44406999999999996,1.28,0.0894,1320.0,717.7,11.5,1,6231.0,3.9760000000000004,0.24,2.062,1.466
2755,9881662,K00327.01,Kepler-140 b,3.2542777419999998,0.011618999999999999,0.93176,1.38,0.0443,1301.0,675.56,8.05,2,5945.0,4.402,0.16,1.089,1.092
2756,9881662,K00327.02,Kepler-140 c,91.3514816,0.013179,1.2139,1.57,0.409,428.0,7.93,81.21,2,5945.0,4.402,0.16,1.089,1.092
